case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_issue,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,frm_cov_product,frm_cov_order_id,frm_cov_issue,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,kg_nodes,kg_edges,kg_density,kg_salience,model,model_short,generation,size_B,model_type
64,billing_error,angry,high,kg_activation,kg_activation,88,65,4,3,0.7613636363636364,0.8,0.4166666666666667,0.09859154929577464,0.18055555555555555,0.27428571428571424,0.12903225806451613,53.968963414634146,10.824512195121955,13.078048780487805,43.347486338797836,12.264590163934429,13.379234972677597,0.0,0.0,0.03225806451612903,0.034482758620689655,0.3333333333333333,0.0,0.0,0.0,0.0022246941045606233,0.1,0.1,0,0,0.2,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,10,6,0.06666666666666667,0.8499000000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
65,billing_error,neutral,medium,kg_activation,kg_activation,78,46,4,3,0.8846153846153846,0.9130434782608695,0.2807017543859649,0.05357142857142857,0.15789473684210528,0.189873417721519,0.13846153846153844,47.66964285714289,10.957857142857144,11.571428571428573,38.82620155038765,11.4046511627907,12.24496124031008,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285714,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
66,billing_error,polite,low,kg_activation,kg_activation,74,59,4,3,0.8648648648648649,0.847457627118644,0.22764227642276422,0.03305785123966942,0.11382113821138211,0.21192052980132453,0.1323529411764706,65.49146739130437,8.409963768115944,11.537681159420291,16.231666666666655,15.467037037037041,18.311111111111114,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,-0.0022246941045606233,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
67,billing_error,frustrated,high,kg_activation,kg_activation,111,52,4,2,0.7207207207207207,0.8653846153846154,0.42105263157894735,0.10666666666666666,0.19736842105263155,0.36548223350253806,0.26950354609929084,53.54500000000003,12.250000000000004,13.476923076923079,31.782500000000027,14.66436170212766,17.91063829787234,0.0,0.06896551724137931,0.0,0.0,0.8,0.0,0.0,0.5,-0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7916666666666666,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
68,billing_error,angry,high,kg_activation,kg_activation,71,54,4,3,0.8450704225352113,0.8148148148148148,0.37931034482758624,0.08771929824561404,0.17241379310344826,0.1904761904761905,0.13157894736842105,54.21477272727276,9.796515151515155,10.842424242424244,44.40633333333335,11.206,11.466666666666669,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.25,0.0,0.0022246941045606233,0.1111111111111111,0.0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.125,0.8665555555555556,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
69,billing_error,neutral,medium,kg_activation,kg_activation,84,72,4,3,0.8690476190476191,0.8888888888888888,0.4246575342465754,0.15277777777777776,0.2602739726027397,0.20930232558139536,0.20000000000000004,57.97326923076926,10.017564102564105,11.902564102564103,33.90696517412937,14.078208955223882,16.097512437810945,0.0967741935483871,0.034482758620689655,0.0,0.0,0.0,0.0,0.25,0.0,0.06229143492769744,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8250000000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
70,billing_error,polite,low,kg_activation,kg_activation,79,63,4,3,0.7721518987341772,0.7936507936507936,0.4411764705882353,0.23880597014925373,0.39705882352941174,0.33121019108280253,0.3076923076923077,62.30074324324326,9.16554054054054,10.643243243243244,49.9078177966102,9.962500000000002,13.35762711864407,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.8250000000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
71,billing_error,frustrated,high,kg_activation,kg_activation,78,73,4,3,0.8846153846153846,0.8082191780821918,0.33093525179856115,0.0875912408759124,0.1726618705035971,0.2738095238095238,0.2331288343558282,58.93987676056341,9.447992957746479,11.607042253521128,42.223181818181814,12.83545454545455,14.860606060606063,0.03225806451612903,0.034482758620689655,0.0,0.13793103448275862,0.0,0.0,0.25,0.3333333333333333,0.135706340378198,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.725,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
72,billing_error,angry,high,kg_activation,kg_activation,73,56,4,4,0.863013698630137,0.8392857142857143,0.36363636363636365,0.03361344537815126,0.16528925619834714,0.15476190476190477,0.1568627450980392,61.03972014925375,8.906679104477615,10.282089552238807,52.09769230769234,9.222307692307695,10.584615384615384,0.03225806451612903,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.10122358175750834,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,5,0.06944444444444445,0.8498888888888889,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
73,billing_error,neutral,medium,kg_activation,kg_activation,62,73,3,3,0.8870967741935484,0.8904109589041096,0.47619047619047616,0.22580645161290322,0.253968253968254,0.16216216216216217,0.18987341772151897,55.93580459770118,10.260344827586206,10.491954022988507,34.534215686274536,14.073529411764707,15.537254901960786,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8250000000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
74,billing_error,polite,low,kg_activation,kg_activation,76,62,4,2,0.8421052631578947,0.8870967741935484,0.23437500000000003,0.06349206349206349,0.125,0.25974025974025977,0.21126760563380284,69.16972826086958,7.896920289855075,8.63913043478261,23.56613636363639,16.804090909090913,19.727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.0,0.16666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
75,billing_error,frustrated,high,kg_activation,kg_activation,72,55,3,3,0.8333333333333334,0.8363636363636363,0.3865546218487395,0.05128205128205129,0.15126050420168066,0.2962962962962963,0.20689655172413796,50.707745098039254,11.817647058823535,14.360784313725492,45.26235294117649,11.169411764705881,13.07450980392157,0.03225806451612903,0.034482758620689655,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,-0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7916666666666666,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
76,delivery_delay,neutral,medium,kg_activation,kg_activation,68,83,3,1,0.7794117647058824,0.9397590361445783,0.3356643356643356,0.15602836879432624,0.22377622377622378,0.18404907975460125,0.10112359550561797,62.24729166666668,9.876875000000002,11.033333333333333,-39.33734177215187,38.37189873417722,41.72658227848101,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7848571428571429,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
77,delivery_delay,frustrated,high,kg_activation,kg_activation,112,62,3,3,0.8303571428571429,0.8225806451612904,0.41975308641975306,0.21250000000000002,0.2962962962962963,0.28717948717948716,0.1793103448275862,33.35987179487182,17.218461538461543,18.482051282051284,54.404848484848515,10.225454545454546,10.969696969696969,0.0,0.034482758620689655,0.0,0.06896551724137931,0.25,0.0,0.0,0.0,0.034482758620689655,0.0,0.125,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,8,4,0.07142857142857142,0.7947500000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
78,delivery_delay,angry,high,kg_activation,kg_activation,75,57,3,3,0.7733333333333333,0.7894736842105263,0.3870967741935484,0.08196721311475409,0.2258064516129032,0.2122905027932961,0.16149068322981366,50.55136150234745,12.087887323943661,13.973708920187796,63.96858974358976,8.643076923076922,9.241025641025642,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.7687499999999999,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
79,delivery_delay,polite,low,kg_activation,kg_activation,99,58,4,2,0.8080808080808081,0.9137931034482759,0.3972602739726027,0.1111111111111111,0.24657534246575347,0.2808988764044944,0.2535211267605634,40.574519230769255,13.251730769230772,13.935164835164835,20.314858490566053,17.009150943396225,18.90188679245283,0.0,0.06896551724137931,0.0,0.06896551724137931,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.7905000000000001,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
80,delivery_delay,neutral,medium,kg_activation,kg_activation,78,54,3,2,0.7692307692307693,0.8888888888888888,0.39682539682539686,0.14516129032258066,0.2698412698412699,0.23863636363636362,0.1948051948051948,45.385981735159845,12.973972602739725,12.473059360730595,37.27576923076927,14.51923076923077,16.553846153846155,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
81,delivery_delay,frustrated,high,kg_activation,kg_activation,86,54,5,3,0.7906976744186046,0.8333333333333334,0.36923076923076925,0.078125,0.2,0.1954022988505747,0.1917808219178082,65.18561538461539,8.04271794871795,8.804102564102564,41.022333333333364,11.678,13.06666666666667,0.0,0.034482758620689655,0.0,0.034482758620689655,0.25,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
82,delivery_delay,angry,high,kg_activation,kg_activation,73,53,3,2,0.8356164383561644,0.8679245283018868,0.38655462184873945,0.08547008547008547,0.20168067226890754,0.2,0.2236024844720497,55.97695652173914,11.165507246376816,13.257971014492753,24.104000000000013,16.108000000000004,15.600000000000001,0.0,0.06896551724137931,0.03225806451612903,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.10122358175750834,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,0.13333333333333333,0.805,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
83,delivery_delay,polite,low,kg_activation,kg_activation,89,59,4,3,0.7640449438202247,0.7796610169491526,0.3597122302158273,0.16058394160583941,0.23021582733812948,0.30952380952380953,0.18705035971223022,63.65571428571431,9.597619047619052,11.733333333333334,43.6375757575758,11.727272727272727,11.696969696969697,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142856,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
84,delivery_delay,neutral,medium,kg_activation,kg_activation,67,87,3,3,0.835820895522388,0.896551724137931,0.3857142857142857,0.15942028985507248,0.17142857142857143,0.22784810126582278,0.16279069767441862,47.20571428571432,11.892063492063496,13.47936507936508,35.297982456140375,14.629473684210527,15.396491228070175,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.7687499999999999,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
85,delivery_delay,frustrated,high,kg_activation,kg_activation,69,50,3,2,0.8695652173913043,0.92,0.3063063063063063,0.11009174311926606,0.16216216216216217,0.16993464052287582,0.11940298507462685,62.24729166666668,9.876875000000002,11.033333333333333,36.35956521739132,13.901739130434787,14.417391304347825,0.0,0.06896551724137931,0.0,0.0,1.0,0.0,0.0,0.5,-0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
86,delivery_delay,angry,high,kg_activation,kg_activation,71,63,3,3,0.7746478873239436,0.873015873015873,0.3779527559055118,0.12799999999999997,0.2677165354330709,0.17679558011049723,0.16279069767441862,57.605000000000004,10.690000000000001,10.618181818181819,37.747909604519776,12.880000000000003,14.646327683615821,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.1,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,10,6,0.06666666666666667,0.8049,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
87,delivery_delay,polite,low,kg_activation,kg_activation,81,105,3,3,0.8395061728395061,0.8380952380952381,0.44571428571428573,0.06936416184971098,0.14857142857142858,0.24516129032258066,0.25842696629213485,45.31640350877194,13.232105263157898,14.343859649122805,22.78000000000003,18.03166666666667,18.633333333333336,0.0,0.06896551724137931,0.0,0.034482758620689655,0.4,0.0,0.0,0.3333333333333333,-0.034482758620689655,0.0,0.14285714285714285,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,7,4,0.09523809523809523,0.75,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
88,delivery_delay,neutral,medium,kg_activation,kg_activation,77,52,3,2,0.8571428571428571,0.8269230769230769,0.3898305084745763,0.10344827586206896,0.2711864406779661,0.26347305389221554,0.17687074829931973,51.58457711442787,11.612537313432835,14.306467661691542,30.03280612244899,15.15683673469388,18.779591836734692,0.06451612903225806,0.034482758620689655,0.0,0.034482758620689655,0.75,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7285714285714285,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
89,delivery_delay,frustrated,high,kg_activation,kg_activation,65,50,3,2,0.8153846153846154,0.88,0.2727272727272727,0.018518518518518517,0.14545454545454548,0.2909090909090909,0.1986754966887417,75.33252688172045,7.886129032258065,10.20215053763441,43.23750000000004,13.190833333333334,14.600000000000001,0.0,0.06896551724137931,0.0,0.034482758620689655,1.0,0.0,0.0,0.0,-0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.8611111111111112,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
90,delivery_delay,angry,high,kg_activation,kg_activation,72,67,3,3,0.8888888888888888,0.8059701492537313,0.47244094488188976,0.144,0.22047244094488186,0.1871345029239766,0.15294117647058822,49.02854166666668,11.720625000000002,12.908333333333331,47.20571428571432,11.892063492063496,13.47936507936508,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.8555555555555556,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
91,delivery_delay,polite,low,kg_activation,kg_activation,71,47,2,2,0.8873239436619719,0.851063829787234,0.375,0.14545454545454545,0.21428571428571427,0.25,0.1111111111111111,28.007352941176492,17.799411764705884,19.482352941176472,34.532272727272726,13.90818181818182,16.072727272727274,0.0,0.034482758620689655,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,-0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7642857142857143,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
92,delivery_delay,neutral,medium,kg_activation,kg_activation,88,47,5,2,0.8068181818181818,0.9148936170212766,0.4251968503937008,0.096,0.23622047244094488,0.19101123595505617,0.15602836879432624,41.48750000000001,11.447500000000002,12.4,39.23750000000001,13.376111111111111,16.11111111111111,0.03225806451612903,0.034482758620689655,0.0,0.034482758620689655,0.5,0.0,0.0,0.0,0.03225806451612903,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
93,delivery_delay,frustrated,high,kg_activation,kg_activation,87,57,3,2,0.8275862068965517,0.8771929824561403,0.4444444444444445,0.16541353383458648,0.19259259259259257,0.22222222222222224,0.2483660130718954,54.98333333333335,12.215,13.16666666666667,36.863333333333344,14.825185185185187,16.725925925925928,0.0,0.034482758620689655,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
94,delivery_delay,angry,high,kg_activation,kg_activation,67,46,3,2,0.835820895522388,0.8913043478260869,0.47706422018348627,0.205607476635514,0.27522935779816515,0.1807909604519774,0.1794871794871795,41.09729166666668,12.826875000000001,12.283333333333333,32.60954545454547,14.176363636363636,16.072727272727274,0.0967741935483871,0.06896551724137931,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.004449388209121247,0.1111111111111111,0.1111111111111111,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,9,5,0.06944444444444445,0.7832222222222223,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
95,delivery_delay,polite,low,kg_activation,kg_activation,84,51,3,2,0.7619047619047619,0.9411764705882353,0.46874999999999994,0.2698412698412698,0.37499999999999994,0.24719101123595508,0.1388888888888889,46.78555555555556,13.441234567901237,14.750617283950618,17.38250000000002,16.67287234042553,17.91063829787234,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
96,delivery_delay,neutral,medium,kg_activation,kg_activation,69,57,3,3,0.782608695652174,0.8947368421052632,0.43697478991596633,0.11965811965811966,0.23529411764705882,0.22754491017964074,0.1948051948051948,52.08641025641026,11.376923076923081,12.35897435897436,43.64672955974842,11.56037735849057,13.859119496855346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
97,delivery_delay,frustrated,high,kg_activation,kg_activation,52,44,2,2,0.9230769230769231,0.9318181818181818,0.2696629213483146,0.04597701149425288,0.08988764044943819,0.19402985074626866,0.14173228346456693,66.15000000000003,9.995000000000001,11.266666666666667,43.65189024390244,12.263536585365856,12.102439024390245,0.0,0.0,0.0,0.034482758620689655,1.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.8,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
98,delivery_delay,angry,high,kg_activation,kg_activation,73,55,3,2,0.863013698630137,0.8727272727272727,0.3770491803278688,0.11666666666666667,0.13114754098360656,0.10989010989010989,0.18072289156626506,41.26391304347828,13.217681159420291,14.997101449275362,21.911084905660374,16.78650943396227,18.90188679245283,0.06451612903225806,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.125,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,8,4,0.07142857142857142,0.78125,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
99,delivery_delay,polite,low,kg_activation,kg_activation,72,59,3,2,0.8888888888888888,0.8983050847457628,0.2950819672131148,0.016666666666666666,0.11475409836065573,0.1842105263157895,0.2112676056338028,61.45045454545455,10.153636363636362,11.224242424242426,34.89714285714288,15.34785714285714,16.914285714285715,0.0,0.034482758620689655,0.03225806451612903,0.0,0.3333333333333333,0.0,0.0,0.0,-0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
100,delivery_delay,neutral,medium,kg_activation,kg_activation,66,96,3,1,0.8484848484848485,0.9479166666666666,0.2948717948717948,0.1038961038961039,0.15384615384615383,0.1794871794871795,0.12903225806451613,63.32000000000002,9.644444444444442,10.304761904761905,-49.48258064516126,43.26494623655914,45.37204301075269,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.78125,"Llama-2-13B
(Chat)",L2-13B-Chat,Llama-2,13,chat
1,battery_issue,frustrated,high,kg_activation,kg_activation,55,65,2,3,0.8545454545454545,0.8461538461538461,0.3454545454545454,0.0925925925925926,0.14545454545454545,0.2158273381294964,0.163265306122449,36.93892857142859,14.193571428571428,15.514285714285714,26.276723163841808,14.480000000000004,17.358192090395484,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
2,battery_issue,angry,high,kg_activation,kg_activation,59,117,2,5,0.9491525423728814,0.8034188034188035,0.31999999999999995,0.06756756756756757,0.13333333333333333,0.1568627450980392,0.19689119170984457,31.488443396226415,15.450660377358492,15.883018867924529,42.403758241758254,11.86624175824176,14.312967032967032,0.0,0.034482758620689655,0.06451612903225806,0.06896551724137931,0.0,0.42857142857142855,0.0,0.2,-0.030033370411568408,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.876,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
3,battery_issue,neutral,medium,kg_activation,kg_activation,64,66,3,3,0.875,0.8939393939393939,0.3966942148760331,0.11764705882352941,0.28099173553719003,0.21818181818181817,0.22619047619047616,40.613157894736844,12.314736842105265,13.2140350877193,12.564784946236585,16.640967741935487,17.944086021505377,0.0,0.034482758620689655,0.06451612903225806,0.10344827586206896,0.0,0.0,0.0,0.0,0.004449388209121247,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
4,battery_issue,polite,low,kg_activation,kg_activation,59,77,3,3,0.9491525423728814,0.8961038961038961,0.25,0.06349206349206349,0.10937499999999999,0.2077922077922078,0.22093023255813954,66.36500000000001,8.474444444444444,10.903703703703705,25.68461187214615,15.721917808219178,16.85662100456621,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
5,battery_issue,frustrated,high,kg_activation,kg_activation,71,81,3,3,0.8591549295774648,0.8888888888888888,0.22695035460992904,0.02877697841726619,0.09929078014184396,0.21428571428571427,0.1485714285714286,40.37256410256413,13.010769230769231,12.974358974358976,32.63803652968039,14.75205479452055,16.308675799086757,0.0,0.0,0.0,0.06896551724137931,1.0,0.0,0.0,0.3333333333333333,0.06896551724137931,0.16666666666666666,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7666666666666667,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
6,battery_issue,angry,high,kg_activation,kg_activation,78,52,3,3,0.8717948717948718,0.8846153846153846,0.26890756302521013,0.034188034188034185,0.13445378151260506,0.12698412698412698,0.10975609756097561,14.628333333333359,16.850000000000005,19.654901960784315,28.933333333333337,13.115744680851066,16.479432624113475,0.0,0.06896551724137931,0.06451612903225806,0.034482758620689655,0.0,0.0,0.0,0.0,-0.09899888765294772,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.8833333333333333,"Llama-3.1-8B
(Instruct)",L3.1-8B,Llama-3,8,instruct
